par_id,community,text,label
6500,refugee,"Beyond the borders, a Pakistan-Afghan Track 1.5 / II initiative, led by the Center for Research and Security Studies (CRSS), said that, as part of the government's political decision, on February 7 on the management of Afghan refugees in Pakistan.",0
6480,refugee,"TB, the best killer of infectious diseases in the world, makes 5000 lives per day. The heaviest WHO burden is carried by communities, which are already confronted with socio-economic challenges: migrants, refugees, prisoners, ethnic, minor and others working and living in contexts to risks and marginalized women, children and the elderly.",0
559,migrant,""""""" As the son of an immigrant family , I am happy to be a guest in this country , which was largely built by such families . """"""",0
5944,women,"Depending on the modifications, female genital mutilations or the coercion of a woman to achieve this rite for reasons of national, ethnic or other traditions or without such pressure will be punished by criminal law. The same offense compared to pregnant or disabled women will be considered an aggravating circumstance.",0
8231,homeless,"A middle-aged man in Barcelona , whom media said appeared to be homeless , was found collapsed on a street Friday and taken to hospital where he later died of heatstroke , Catalonia 's civil protection agency said in a statement .",0
3038,in-need,"Glaze said that the equipment that Odpem has has been in its stock for six to seven years. In addition to booms, skimmers and dispersers, he said ODPEM needed special boats built to fight against spills.",0
7855,immigrant,"""In January , this year , an opposition leader wrote a letter to the Minister for Defence and National Service , Shamsi Vuai Nahodha , in which he claimed that Rwanda 's President Paul Kagame had dispatched 35,000 illegal immigrants from Tanzania in his bid to form the so-called """" Tutsi Empire """" .""",0
377,homeless,Dozens of people were made homeless after more than 20 houses in Gbentanaa in the center of Frafraha in the Adenta municipal assembly were demolished at random this morning.,0
6751,refugee,"Lebanese army raids Syrian refugee camp, over 40 years old",0
2564,disabled,Lawas: The charred remains of a disabled teenager were found in the bathroom of a semi-detected wooden house in a worker of palm oil plantation in Jalan Sundar at 9:40 am today.,0
2915,hopeless,But they are n't hopeless going forward either ? as minimal as that might be ? and this was evidence with attempts from captain Frederick Nsabiyumva as well as striker Nkanyiso Madonsela ? who both came close with their efforts .,0
4465,poor-families,Their poor families having to endure them on the tele . I can only hope they were wise enough to turn it off .,0
4436,immigrant,"""Rotterdam ( Netherlands ) ( AFP ) - Hundreds of right-wing demonstrators crowded a main square at Rotterdam 's central station Saturday to protest what they describe as the """" discrimination against ordinary Dutch citizens """" in favour of immigrants and Muslims .""",0
5994,women,Barras said they are continuing discussions with some cyclists from other disciplines who will double-up as support riders in the men 's and women 's road races .,0
632,poor-families,""""""" These children are from poor families , their fathers are itinerant workers , farmers , or refugees from other poorer areas , """" she said .""",0
